latitude,longitude,blk_no,postal_code,address,cbd_dist,min_dist_mrt,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,resale_price,remaining_lease,lease_remain_years
1.3840206,103.8372505,4.0,787082.0,174 ANG MO KIO AVE 4,11279.239026288613,113.24899703092002,2015-01,ANG MO KIO,3 ROOM,174,ANG MO KIO AVE 4,07 TO 09,60.0,Improved,1986,255000.0,70,62
1.3840206,103.8372505,4.0,787082.0,174 ANG MO KIO AVE 4,11279.239026288613,113.24899703092002,2015-12,ANG MO KIO,3 ROOM,174,ANG MO KIO AVE 4,10 TO 12,60.0,Improved,1986,275000.0,69,62
1.3840206,103.8372505,4.0,787082.0,174 ANG MO KIO AVE 4,11279.239026288613,113.24899703092002,2016-05,ANG MO KIO,3 ROOM,174,ANG MO KIO AVE 4,04 TO 06,69.0,Improved,1986,310000.0,68,62
1.3840206,103.8372505,4.0,787082.0,174 ANG MO KIO AVE 4,11279.239026288613,113.24899703092002,2016-06,ANG MO KIO,2 ROOM,174,ANG MO KIO AVE 4,07 TO 09,45.0,Improved,1986,253000.0,68,62
1.3840206,103.8372505,4.0,787082.0,174 ANG MO KIO AVE 4,11279.239026288613,113.24899703092002,2016-11,ANG MO KIO,3 ROOM,174,ANG MO KIO AVE 4,04 TO 06,61.0,Improved,1986,290000.0,68,62
1.3840206,103.8372505,4.0,787082.0,174 ANG MO KIO AVE 4,11279.239026288613,113.24899703092002,2017-04,ANG MO KIO,2 ROOM,174,ANG MO KIO AVE 4,04 TO 06,45.0,Improved,1986,210000.0,67 years 09 months,62
1.3840206,103.8372505,4.0,787082.0,174 ANG MO KIO AVE 4,11279.239026288613,113.24899703092002,2017-06,ANG MO KIO,2 ROOM,174,ANG MO KIO AVE 4,07 TO 09,45.0,Improved,1986,233000.0,67 years 07 months,62
1.3840206,103.8372505,4.0,787082.0,174 ANG MO KIO AVE 4,11279.239026288613,113.24899703092002,2017-09,ANG MO KIO,2 ROOM,174,ANG MO KIO AVE 4,04 TO 06,45.0,Improved,1986,228000.0,67 years 04 months,62
1.3840206,103.8372505,4.0,787082.0,174 ANG MO KIO AVE 4,11279.239026288613,113.24899703092002,2018-03,ANG MO KIO,3 ROOM,174,ANG MO KIO AVE 4,07 TO 09,60.0,Improved,1986,260000.0,66 years 10 months,62
1.3840206,103.8372505,4.0,787082.0,174 ANG MO KIO AVE 4,11279.239026288613,113.24899703092002,2018-08,ANG MO KIO,3 ROOM,174,ANG MO KIO AVE 4,10 TO 12,60.0,Improved,1986,258000.0,66 years 05 months,62
1.3840206,103.8372505,4.0,787082.0,174 ANG MO KIO AVE 4,11279.239026288613,113.24899703092002,2018-09,ANG MO KIO,3 ROOM,174,ANG MO KIO AVE 4,07 TO 09,60.0,Improved,1986,273000.0,66 years 04 months,62
1.3840206,103.8372505,4.0,787082.0,174 ANG MO KIO AVE 4,11279.239026288613,113.24899703092002,2018-10,ANG MO KIO,3 ROOM,174,ANG MO KIO AVE 4,01 TO 03,60.0,Improved,1986,230000.0,66 years 03 months,62
1.3840206,103.8372505,4.0,787082.0,174 ANG MO KIO AVE 4,11279.239026288613,113.24899703092002,2018-11,ANG MO KIO,3 ROOM,174,ANG MO KIO AVE 4,10 TO 12,60.0,Improved,1986,245000.0,66 years 02 months,62
1.3840206,103.8372505,4.0,787082.0,174 ANG MO KIO AVE 4,11279.239026288613,113.24899703092002,2019-01,ANG MO KIO,3 ROOM,174,ANG MO KIO AVE 4,01 TO 03,60.0,Improved,1986,235000.0,66 years,62
1.3840206,103.8372505,4.0,787082.0,174 ANG MO KIO AVE 4,11279.239026288613,113.24899703092002,2019-01,ANG MO KIO,3 ROOM,174,ANG MO KIO AVE 4,10 TO 12,61.0,Improved,1986,240000.0,66 years 01 month,62
1.3840206,103.8372505,4.0,787082.0,174 ANG MO KIO AVE 4,11279.239026288613,113.24899703092002,2019-03,ANG MO KIO,3 ROOM,174,ANG MO KIO AVE 4,04 TO 06,60.0,Improved,1986,233800.0,65 years 10 months,62
1.3840206,103.8372505,4.0,787082.0,174 ANG MO KIO AVE 4,11279.239026288613,113.24899703092002,2019-05,ANG MO KIO,2 ROOM,174,ANG MO KIO AVE 4,10 TO 12,45.0,Improved,1986,205000.0,65 years 08 months,62
1.3840206,103.8372505,4.0,787082.0,174 ANG MO KIO AVE 4,11279.239026288613,113.24899703092002,2019-08,ANG MO KIO,2 ROOM,174,ANG MO KIO AVE 4,01 TO 03,45.0,Improved,1986,190000.0,65 years 05 months,62
1.3840206,103.8372505,4.0,787082.0,174 ANG MO KIO AVE 4,11279.239026288613,113.24899703092002,2020-06,ANG MO KIO,2 ROOM,174,ANG MO KIO AVE 4,04 TO 06,45.0,Improved,1986,205000.0,64 years 08 months,62
1.3840206,103.8372505,4.0,787082.0,174 ANG MO KIO AVE 4,11279.239026288613,113.24899703092002,2021-04,ANG MO KIO,2 ROOM,174,ANG MO KIO AVE 4,04 TO 06,45.0,Improved,1986,208500.0,63 years 09 months,62
1.3840206,103.8372505,4.0,787082.0,174 ANG MO KIO AVE 4,11279.239026288613,113.24899703092002,2021-07,ANG MO KIO,2 ROOM,174,ANG MO KIO AVE 4,04 TO 06,45.0,Improved,1986,235000.0,63 years 06 months,62
1.3840206,103.8372505,4.0,787082.0,174 ANG MO KIO AVE 4,11279.239026288613,113.24899703092002,2021-10,ANG MO KIO,3 ROOM,174,ANG MO KIO AVE 4,04 TO 06,61.0,Improved,1986,280000.0,63 years 04 months,62
1.3840206,103.8372505,4.0,787082.0,174 ANG MO KIO AVE 4,11279.239026288613,113.24899703092002,2021-11,ANG MO KIO,3 ROOM,174,ANG MO KIO AVE 4,01 TO 03,60.0,Improved,1986,308800.0,63 years 03 months,62
1.3840206,103.8372505,4.0,787082.0,174 ANG MO KIO AVE 4,11279.239026288613,113.24899703092002,2022-01,ANG MO KIO,3 ROOM,174,ANG MO KIO AVE 4,07 TO 09,60.0,Improved,1986,335000.0,63 years,62
1.3840206,103.8372505,4.0,787082.0,174 ANG MO KIO AVE 4,11279.239026288613,113.24899703092002,2022-05,ANG MO KIO,3 ROOM,174,ANG MO KIO AVE 4,07 TO 09,60.0,Improved,1986,345000.0,62 years 09 months,62
1.3840206,103.8372505,4.0,787082.0,174 ANG MO KIO AVE 4,11279.239026288613,113.24899703092002,2023-05,ANG MO KIO,3 ROOM,174,ANG MO KIO AVE 4,07 TO 09,60.0,Improved,1986,345000.0,61 years 09 months,62
1.3739835500000002,103.85559074965984,541.0,560541.0,541 ANG MO KIO AVE 10,10071.820644683878,801.4329078000324,2015-01,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1981,275000.0,65,57
1.3739835500000002,103.85559074965984,541.0,560541.0,541 ANG MO KIO AVE 10,10071.820644683878,801.4329078000324,2015-02,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1981,300000.0,64,57
1.3739835500000002,103.85559074965984,541.0,560541.0,541 ANG MO KIO AVE 10,10071.820644683878,801.4329078000324,2015-09,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1981,305000.0,64,57
1.3739835500000002,103.85559074965984,541.0,560541.0,541 ANG MO KIO AVE 10,10071.820644683878,801.4329078000324,2016-01,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1981,342000.0,64,57
1.3739835500000002,103.85559074965984,541.0,560541.0,541 ANG MO KIO AVE 10,10071.820644683878,801.4329078000324,2016-04,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1981,313000.0,63,57
1.3739835500000002,103.85559074965984,541.0,560541.0,541 ANG MO KIO AVE 10,10071.820644683878,801.4329078000324,2017-04,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1981,298000.0,62 years 09 months,57
1.3739835500000002,103.85559074965984,541.0,560541.0,541 ANG MO KIO AVE 10,10071.820644683878,801.4329078000324,2017-11,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,07 TO 09,68.0,New Generation,1981,310000.0,62 years 02 months,57
1.3739835500000002,103.85559074965984,541.0,560541.0,541 ANG MO KIO AVE 10,10071.820644683878,801.4329078000324,2018-07,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1981,280000.0,61 years 07 months,57
1.3739835500000002,103.85559074965984,541.0,560541.0,541 ANG MO KIO AVE 10,10071.820644683878,801.4329078000324,2018-08,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1981,288000.0,61 years 05 months,57
1.3739835500000002,103.85559074965984,541.0,560541.0,541 ANG MO KIO AVE 10,10071.820644683878,801.4329078000324,2018-11,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1981,280000.0,61 years 03 months,57
1.3739835500000002,103.85559074965984,541.0,560541.0,541 ANG MO KIO AVE 10,10071.820644683878,801.4329078000324,2018-11,ANG MO KIO,4 ROOM,541,ANG MO KIO AVE 10,04 TO 06,91.0,New Generation,1981,388888.0,61 years 02 months,57
1.3739835500000002,103.85559074965984,541.0,560541.0,541 ANG MO KIO AVE 10,10071.820644683878,801.4329078000324,2019-02,ANG MO KIO,4 ROOM,541,ANG MO KIO AVE 10,07 TO 09,91.0,New Generation,1981,390000.0,60 years 11 months,57
1.3739835500000002,103.85559074965984,541.0,560541.0,541 ANG MO KIO AVE 10,10071.820644683878,801.4329078000324,2019-03,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1981,260000.0,60 years 10 months,57
1.3739835500000002,103.85559074965984,541.0,560541.0,541 ANG MO KIO AVE 10,10071.820644683878,801.4329078000324,2019-03,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1981,265000.0,60 years 10 months,57
1.3739835500000002,103.85559074965984,541.0,560541.0,541 ANG MO KIO AVE 10,10071.820644683878,801.4329078000324,2019-04,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1981,275000.0,60 years 09 months,57
1.3739835500000002,103.85559074965984,541.0,560541.0,541 ANG MO KIO AVE 10,10071.820644683878,801.4329078000324,2019-05,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1981,234000.0,60 years 08 months,57
1.3739835500000002,103.85559074965984,541.0,560541.0,541 ANG MO KIO AVE 10,10071.820644683878,801.4329078000324,2019-08,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,01 TO 03,82.0,New Generation,1981,300000.0,60 years 05 months,57
1.3739835500000002,103.85559074965984,541.0,560541.0,541 ANG MO KIO AVE 10,10071.820644683878,801.4329078000324,2019-10,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,07 TO 09,68.0,New Generation,1981,290000.0,60 years 03 months,57
1.3739835500000002,103.85559074965984,541.0,560541.0,541 ANG MO KIO AVE 10,10071.820644683878,801.4329078000324,2019-12,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1981,210000.0,60 years 01 month,57
1.3739835500000002,103.85559074965984,541.0,560541.0,541 ANG MO KIO AVE 10,10071.820644683878,801.4329078000324,2019-12,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1981,255000.0,60 years 01 month,57
1.3739835500000002,103.85559074965984,541.0,560541.0,541 ANG MO KIO AVE 10,10071.820644683878,801.4329078000324,2020-06,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1981,250000.0,59 years 09 months,57
1.3739835500000002,103.85559074965984,541.0,560541.0,541 ANG MO KIO AVE 10,10071.820644683878,801.4329078000324,2020-10,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1981,245000.0,59 years 04 months,57
1.3739835500000002,103.85559074965984,541.0,560541.0,541 ANG MO KIO AVE 10,10071.820644683878,801.4329078000324,2020-12,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,04 TO 06,82.0,New Generation,1981,345000.0,59 years 02 months,57
1.3739835500000002,103.85559074965984,541.0,560541.0,541 ANG MO KIO AVE 10,10071.820644683878,801.4329078000324,2021-02,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1981,265500.0,59 years 01 month,57
1.3739835500000002,103.85559074965984,541.0,560541.0,541 ANG MO KIO AVE 10,10071.820644683878,801.4329078000324,2021-04,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1981,308000.0,58 years 09 months,57
1.3739835500000002,103.85559074965984,541.0,560541.0,541 ANG MO KIO AVE 10,10071.820644683878,801.4329078000324,2021-07,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,07 TO 09,68.0,New Generation,1981,322000.0,58 years 07 months,57
1.3739835500000002,103.85559074965984,541.0,560541.0,541 ANG MO KIO AVE 10,10071.820644683878,801.4329078000324,2021-07,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1981,323000.0,58 years 07 months,57
1.3739835500000002,103.85559074965984,541.0,560541.0,541 ANG MO KIO AVE 10,10071.820644683878,801.4329078000324,2021-08,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1981,310000.0,58 years 06 months,57
1.3739835500000002,103.85559074965984,541.0,560541.0,541 ANG MO KIO AVE 10,10071.820644683878,801.4329078000324,2021-12,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1981,325000.0,58 years 03 months,57
1.3739835500000002,103.85559074965984,541.0,560541.0,541 ANG MO KIO AVE 10,10071.820644683878,801.4329078000324,2022-02,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,07 TO 09,68.0,New Generation,1981,332800.0,58 years,57
1.3739835500000002,103.85559074965984,541.0,560541.0,541 ANG MO KIO AVE 10,10071.820644683878,801.4329078000324,2022-05,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,07 TO 09,68.0,New Generation,1981,358000.0,57 years 08 months,57
1.3739835500000002,103.85559074965984,541.0,560541.0,541 ANG MO KIO AVE 10,10071.820644683878,801.4329078000324,2023-01,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1981,345000.0,57 years 01 month,57
1.3739835500000002,103.85559074965984,541.0,560541.0,541 ANG MO KIO AVE 10,10071.820644683878,801.4329078000324,2023-01,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,07 TO 09,68.0,New Generation,1981,360000.0,57 years 01 month,57
1.3739835500000002,103.85559074965984,541.0,560541.0,541 ANG MO KIO AVE 10,10071.820644683878,801.4329078000324,2023-01,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1981,345000.0,57 years,57
1.3739835500000002,103.85559074965984,541.0,560541.0,541 ANG MO KIO AVE 10,10071.820644683878,801.4329078000324,2023-02,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,07 TO 09,68.0,New Generation,1981,350000.0,57 years 01 month,57
1.3739835500000002,103.85559074965984,541.0,560541.0,541 ANG MO KIO AVE 10,10071.820644683878,801.4329078000324,2023-04,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1981,350000.0,56 years 10 months,57
1.3739835500000002,103.85559074965984,541.0,560541.0,541 ANG MO KIO AVE 10,10071.820644683878,801.4329078000324,2023-07,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,01 TO 03,82.0,New Generation,1981,395000.0,56 years 06 months,57
1.3739835500000002,103.85559074965984,541.0,560541.0,541 ANG MO KIO AVE 10,10071.820644683878,801.4329078000324,2023-08,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1981,371000.0,56 years 05 months,57
1.3677794,103.85533443841078,446.0,560446.0,446 ANG MO KIO AVE 10,9385.217268673316,695.0077023915254,2015-01,ANG MO KIO,3 ROOM,446,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1979,290000.0,63,55
1.3677794,103.85533443841078,446.0,560446.0,446 ANG MO KIO AVE 10,9385.217268673316,695.0077023915254,2018-07,ANG MO KIO,3 ROOM,446,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1979,245000.0,60 years 01 month,55
1.3677794,103.85533443841078,446.0,560446.0,446 ANG MO KIO AVE 10,9385.217268673316,695.0077023915254,2019-03,ANG MO KIO,3 ROOM,446,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1979,255000.0,59 years 05 months,55
1.3677794,103.85533443841078,446.0,560446.0,446 ANG MO KIO AVE 10,9385.217268673316,695.0077023915254,2019-07,ANG MO KIO,3 ROOM,446,ANG MO KIO AVE 10,01 TO 03,83.0,New Generation,1979,310000.0,59 years 01 month,55
1.37165465,103.85775588826615,557.0,560557.0,557 ANG MO KIO AVE 10,9829.270327480212,577.5059479757391,2015-01,ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,07 TO 09,68.0,New Generation,1980,290000.0,64,56
1.37165465,103.85775588826615,557.0,560557.0,557 ANG MO KIO AVE 10,9829.270327480212,577.5059479757391,2015-04,ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1980,296000.0,63,56
1.37165465,103.85775588826615,557.0,560557.0,557 ANG MO KIO AVE 10,9829.270327480212,577.5059479757391,2015-04,ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,04 TO 06,82.0,New Generation,1980,358000.0,63,56
1.37165465,103.85775588826615,557.0,560557.0,557 ANG MO KIO AVE 10,9829.270327480212,577.5059479757391,2015-12,ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1980,328000.0,63,56
1.37165465,103.85775588826615,557.0,560557.0,557 ANG MO KIO AVE 10,9829.270327480212,577.5059479757391,2016-02,ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,07 TO 09,68.0,New Generation,1980,290000.0,62,56
1.37165465,103.85775588826615,557.0,560557.0,557 ANG MO KIO AVE 10,9829.270327480212,577.5059479757391,2016-03,ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,10 TO 12,68.0,New Generation,1980,295000.0,62,56
1.37165465,103.85775588826615,557.0,560557.0,557 ANG MO KIO AVE 10,9829.270327480212,577.5059479757391,2016-04,ANG MO KIO,4 ROOM,557,ANG MO KIO AVE 10,07 TO 09,92.0,New Generation,1980,438000.0,62,56
1.37165465,103.85775588826615,557.0,560557.0,557 ANG MO KIO AVE 10,9829.270327480212,577.5059479757391,2017-01,ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,10 TO 12,82.0,New Generation,1980,366000.0,62 years,56
1.37165465,103.85775588826615,557.0,560557.0,557 ANG MO KIO AVE 10,9829.270327480212,577.5059479757391,2017-06,ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,10 TO 12,68.0,New Generation,1980,300000.0,61 years 08 months,56
1.37165465,103.85775588826615,557.0,560557.0,557 ANG MO KIO AVE 10,9829.270327480212,577.5059479757391,2017-09,ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1980,265000.0,61 years 05 months,56
1.37165465,103.85775588826615,557.0,560557.0,557 ANG MO KIO AVE 10,9829.270327480212,577.5059479757391,2017-12,ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,10 TO 12,68.0,New Generation,1980,273000.0,61 years 02 months,56
1.37165465,103.85775588826615,557.0,560557.0,557 ANG MO KIO AVE 10,9829.270327480212,577.5059479757391,2018-01,ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1980,265000.0,61 years,56
1.37165465,103.85775588826615,557.0,560557.0,557 ANG MO KIO AVE 10,9829.270327480212,577.5059479757391,2018-05,ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1980,265000.0,60 years 09 months,56
1.37165465,103.85775588826615,557.0,560557.0,557 ANG MO KIO AVE 10,9829.270327480212,577.5059479757391,2018-06,ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1980,238000.0,60 years 07 months,56
1.37165465,103.85775588826615,557.0,560557.0,557 ANG MO KIO AVE 10,9829.270327480212,577.5059479757391,2018-06,ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1980,260000.0,60 years 07 months,56
1.37165465,103.85775588826615,557.0,560557.0,557 ANG MO KIO AVE 10,9829.270327480212,577.5059479757391,2018-07,ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1980,270000.0,60 years 06 months,56
1.37165465,103.85775588826615,557.0,560557.0,557 ANG MO KIO AVE 10,9829.270327480212,577.5059479757391,2018-09,ANG MO KIO,4 ROOM,557,ANG MO KIO AVE 10,10 TO 12,92.0,New Generation,1980,361000.0,60 years 04 months,56
1.37165465,103.85775588826615,557.0,560557.0,557 ANG MO KIO AVE 10,9829.270327480212,577.5059479757391,2018-10,ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,07 TO 09,68.0,New Generation,1980,270000.0,60 years 03 months,56
1.37165465,103.85775588826615,557.0,560557.0,557 ANG MO KIO AVE 10,9829.270327480212,577.5059479757391,2018-10,ANG MO KIO,5 ROOM,557,ANG MO KIO AVE 10,10 TO 12,136.0,Adjoined flat,1980,580000.0,60 years 03 months,56
1.37165465,103.85775588826615,557.0,560557.0,557 ANG MO KIO AVE 10,9829.270327480212,577.5059479757391,2019-01,ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,13 TO 15,68.0,New Generation,1980,260000.0,60 years 01 month,56
1.37165465,103.85775588826615,557.0,560557.0,557 ANG MO KIO AVE 10,9829.270327480212,577.5059479757391,2019-01,ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,10 TO 12,68.0,New Generation,1980,290000.0,60 years 01 month,56
1.37165465,103.85775588826615,557.0,560557.0,557 ANG MO KIO AVE 10,9829.270327480212,577.5059479757391,2019-09,ANG MO KIO,4 ROOM,557,ANG MO KIO AVE 10,01 TO 03,92.0,New Generation,1980,355000.0,59 years 04 months,56
1.37165465,103.85775588826615,557.0,560557.0,557 ANG MO KIO AVE 10,9829.270327480212,577.5059479757391,2019-10,ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,10 TO 12,82.0,New Generation,1980,325000.0,59 years 03 months,56
1.37165465,103.85775588826615,557.0,560557.0,557 ANG MO KIO AVE 10,9829.270327480212,577.5059479757391,2020-02,ANG MO KIO,4 ROOM,557,ANG MO KIO AVE 10,04 TO 06,92.0,New Generation,1980,350000.0,58 years 11 months,56
1.37165465,103.85775588826615,557.0,560557.0,557 ANG MO KIO AVE 10,9829.270327480212,577.5059479757391,2020-06,ANG MO KIO,4 ROOM,557,ANG MO KIO AVE 10,07 TO 09,92.0,New Generation,1980,385000.0,58 years 09 months,56
1.37165465,103.85775588826615,557.0,560557.0,557 ANG MO KIO AVE 10,9829.270327480212,577.5059479757391,2020-08,ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,13 TO 15,68.0,New Generation,1980,268000.0,58 years 06 months,56
1.37165465,103.85775588826615,557.0,560557.0,557 ANG MO KIO AVE 10,9829.270327480212,577.5059479757391,2020-09,ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,10 TO 12,68.0,New Generation,1980,250000.0,58 years 04 months,56
1.37165465,103.85775588826615,557.0,560557.0,557 ANG MO KIO AVE 10,9829.270327480212,577.5059479757391,2020-10,ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,01 TO 03,82.0,New Generation,1980,300000.0,58 years 04 months,56
1.37165465,103.85775588826615,557.0,560557.0,557 ANG MO KIO AVE 10,9829.270327480212,577.5059479757391,2021-02,ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1980,280000.0,58 years,56
1.37165465,103.85775588826615,557.0,560557.0,557 ANG MO KIO AVE 10,9829.270327480212,577.5059479757391,2021-04,ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,13 TO 15,68.0,New Generation,1980,320000.0,57 years 10 months,56
1.37165465,103.85775588826615,557.0,560557.0,557 ANG MO KIO AVE 10,9829.270327480212,577.5059479757391,2021-08,ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,10 TO 12,68.0,New Generation,1980,328000.0,57 years 05 months,56
1.37165465,103.85775588826615,557.0,560557.0,557 ANG MO KIO AVE 10,9829.270327480212,577.5059479757391,2021-10,ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1980,290000.0,57 years 04 months,56
1.37165465,103.85775588826615,557.0,560557.0,557 ANG MO KIO AVE 10,9829.270327480212,577.5059479757391,2022-03,ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,10 TO 12,68.0,New Generation,1980,368888.0,56 years 11 months,56
1.37165465,103.85775588826615,557.0,560557.0,557 ANG MO KIO AVE 10,9829.270327480212,577.5059479757391,2022-06,ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1980,365000.0,56 years 07 months,56
1.37165465,103.85775588826615,557.0,560557.0,557 ANG MO KIO AVE 10,9829.270327480212,577.5059479757391,2022-06,ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,10 TO 12,68.0,New Generation,1980,378000.0,56 years 07 months,56
1.37165465,103.85775588826615,557.0,560557.0,557 ANG MO KIO AVE 10,9829.270327480212,577.5059479757391,2022-07,ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,10 TO 12,82.0,New Generation,1980,420000.0,56 years 06 months,56
1.37165465,103.85775588826615,557.0,560557.0,557 ANG MO KIO AVE 10,9829.270327480212,577.5059479757391,2022-08,ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,10 TO 12,82.0,New Generation,1980,408800.0,56 years 07 months,56
1.37165465,103.85775588826615,557.0,560557.0,557 ANG MO KIO AVE 10,9829.270327480212,577.5059479757391,2022-11,ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,07 TO 09,68.0,New Generation,1980,388000.0,56 years 03 months,56
1.37165465,103.85775588826615,557.0,560557.0,557 ANG MO KIO AVE 10,9829.270327480212,577.5059479757391,2023-04,ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,07 TO 09,82.0,New Generation,1980,415000.0,55 years 09 months,56
1.3801792,103.83575158255286,603.0,560603.0,603 ANG MO KIO AVE 5,10884.008991673303,522.6793807930633,2015-01,ANG MO KIO,3 ROOM,603,ANG MO KIO AVE 5,07 TO 09,67.0,New Generation,1980,290000.0,64,56
1.3801792,103.83575158255286,603.0,560603.0,603 ANG MO KIO AVE 5,10884.008991673303,522.6793807930633,2015-01,ANG MO KIO,4 ROOM,603,ANG MO KIO AVE 5,07 TO 09,91.0,New Generation,1980,450000.0,64,56
1.3801792,103.83575158255286,603.0,560603.0,603 ANG MO KIO AVE 5,10884.008991673303,522.6793807930633,2015-05,ANG MO KIO,3 ROOM,603,ANG MO KIO AVE 5,07 TO 09,82.0,New Generation,1980,350000.0,64,56
1.3801792,103.83575158255286,603.0,560603.0,603 ANG MO KIO AVE 5,10884.008991673303,522.6793807930633,2015-07,ANG MO KIO,4 ROOM,603,ANG MO KIO AVE 5,07 TO 09,91.0,New Generation,1980,415000.0,63,56
